file_version=91;template_version=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mux Usage,Port,Used?,ID,,Used Port List,LVDS Pair Port,SIUL MSCR#,MSCR SSS,Function,Module,Description,Direction,Type,LP,SCP,Max Signal Frequency [MHz],BGA516,Pad Internal Supply Rail,Pad Reset State,Reserved pins,Application,Block Status,Default,OERC,ODC,SMC,APC,ILS,IBE,HYS,WPDE,WPUE,INV,FILPRES,FILBYPASS,PIN SSS,I/O PIN MSCR#,pin MSCR,PORT INV,PORT SSS,PORT MSCR_MUX,Input Muxing MSCR#,Pin Used?
,PA[0],no,44,,0,,628,00000100,IND_INJECTION_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Injected Conversion Trigger,i,Strong-Medium-Weak,LP,,,F22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,0,NOT_INVERTED,4,00000004,628,YES
,PC[1],no,533,,0,,628,00000001,IND_INJECTION_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Injected Conversion Trigger,i,Medium-Weak,,,,M7,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,33,NOT_INVERTED,1,00000001,628,NO
,PD[10],no,1451,,0,,628,00000010,IND_INJECTION_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Injected Conversion Trigger,i,Medium-Weak,,,,AE18,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,58,NOT_INVERTED,2,00000002,628,NO
,PE[10],no,1872,,0,,628,00000101,IND_INJECTION_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Injected Conversion Trigger,i,Strong-Medium-Weak,,,,G19,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,74,NOT_INVERTED,5,00000005,628,NO
,PF[2],no,2038,,0,,628,00000111,IND_INJECTION_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Injected Conversion Trigger,i,Strong-Medium-Weak,,SCP,,F9,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,82,NOT_INVERTED,7,00000007,628,NO
,PF[5],no,2199,,0,,628,00000110,IND_INJECTION_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Injected Conversion Trigger,i,Strong-Medium-Weak,,,,F10,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,85,NOT_INVERTED,6,00000006,628,YES
,PF[14],no,2447,,0,,628,00000011,IND_INJECTION_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Injected Conversion Trigger,i,Very Strong-Strong-Medium-Weak,LP,,,N25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,94,NOT_INVERTED,3,00000003,628,YES
,PH[12],no,2876,,0,,628,00001001,IND_INJECTION_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Injected Conversion Trigger,i,Strong-Medium-Weak,,,,G9,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,124,NOT_INVERTED,9,00000009,628,NO
,PH[13],no,2928,,0,,628,00001000,IND_INJECTION_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Injected Conversion Trigger,i,Strong-Medium-Weak,,SCP,,F8,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,125,NOT_INVERTED,8,00000008,628,NO
,PA[0],no,45,,0,,629,00000100,IND_START_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Normal Conversion Trigger,i,Strong-Medium-Weak,LP,,,F22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,0,NOT_INVERTED,4,00000004,629,YES
,PC[1],no,534,,0,,629,00000001,IND_START_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Normal Conversion Trigger,i,Medium-Weak,,,,M7,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,33,NOT_INVERTED,1,00000001,629,NO
,PD[10],no,1452,,0,,629,00000010,IND_START_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Normal Conversion Trigger,i,Medium-Weak,,,,AE18,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,58,NOT_INVERTED,2,00000002,629,NO
,PE[10],no,1873,,0,,629,00000101,IND_START_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Normal Conversion Trigger,i,Strong-Medium-Weak,,,,G19,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,74,NOT_INVERTED,5,00000005,629,NO
,PF[2],no,2039,,0,,629,00000111,IND_START_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Normal Conversion Trigger,i,Strong-Medium-Weak,,SCP,,F9,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,82,NOT_INVERTED,7,00000007,629,NO
,PF[5],no,2200,,0,,629,00000110,IND_START_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Normal Conversion Trigger,i,Strong-Medium-Weak,,,,F10,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,85,NOT_INVERTED,6,00000006,629,YES
,PF[14],no,2448,,0,,629,00000011,IND_START_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Normal Conversion Trigger,i,Very Strong-Strong-Medium-Weak,LP,,,N25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,94,NOT_INVERTED,3,00000003,629,YES
,PH[12],no,2877,,0,,629,00001001,IND_START_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Normal Conversion Trigger,i,Strong-Medium-Weak,,,,G9,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,124,NOT_INVERTED,9,00000009,629,NO
,PH[13],no,2929,,0,,629,00001000,IND_START_TRG,ADC SAR 12b 10,ADC SAR 12b 10 Normal Conversion Trigger,i,Strong-Medium-Weak,,SCP,,F8,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,125,NOT_INVERTED,8,00000008,629,NO
,PG[8],no,2546,,0,,-,-,AN[16],ADC SAR 12b 2,ADC SAR 12b 2 Analog Channel 16,pi,,,,,AD10,VDD_HV_IO_ADC0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,104,NOT_INVERTED,,,-,NO
,PG[7],no,2541,,0,,-,-,AN[17],ADC SAR 12b 2,ADC SAR 12b 2 Analog Channel 17,pi,,,,,AB10,VDD_HV_IO_ADC0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,103,NOT_INVERTED,,,-,NO
,PI[7],no,3022,,0,,-,-,AN[18],ADC SAR 12b 2,ADC SAR 12b 2 Analog Channel 18,pi,,,,,AD9,VDD_HV_IO_ADC0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,135,NOT_INVERTED,,,-,NO
,PI[6],yes,3018,,PI[6],,-,-,AN[19],ADC SAR 12b 2,ADC SAR 12b 2 Analog Channel 19,pi,,,,,AD8,VDD_HV_IO_ADC0,Hi-Z,ADC SAR 12b 2 Analog Channel 19,REF2V5,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,134,NOT_INVERTED,,,-,NO
,PB[6],yes,334,,PB[6],,-,-,AN[20],ADC SAR 12b 2,ADC SAR 12b 2 Analog Channel 20,pi,,,,,AE8,VDD_HV_IO_ADC0,Hi-Z,ADC SAR 12b 2 Analog Channel 20,ISENSE_V,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,22,NOT_INVERTED,,,-,NO
,PB[7],yes,339,,PB[7],,-,-,AN[21],ADC SAR 12b 2,ADC SAR 12b 2 Analog Channel 21,pi,,,,,AE7,VDD_HV_IO_ADC0,Hi-Z,ADC SAR 12b 2 Analog Channel 21,VSENSE_ISOP_FILT,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,23,NOT_INVERTED,,,-,NO
,PK[8],no,3604,,0,,-,-,AN[22],ADC SAR 12b 2,ADC SAR 12b 2 Analog Channel 22,pi,,,,,AA10,VDD_HV_IO_ADC0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,168,NOT_INVERTED,,,-,NO
,PK[6],no,3598,,0,,-,-,AN[23],ADC SAR 12b 2,ADC SAR 12b 2 Analog Channel 23,pi,,,,,Y10,VDD_HV_IO_ADC0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,166,NOT_INVERTED,,,-,NO
,PB[12],no,445,,0,,-,-,AN[88],ADC SAR 12b 2,ADC SAR 12b 2 Analog Channel 88,pi,,,,,V9,VDD_HV_IO_ADC0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,28,NOT_INVERTED,,,-,NO
,PB[13],no,450,,0,,-,-,AN[89],ADC SAR 12b 2,ADC SAR 12b 2 Analog Channel 89,pi,,,,,W7,VDD_HV_IO_ADC0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,29,NOT_INVERTED,,,-,NO
,PA[0],no,28,,0,,612,00000100,IND_INJECTION_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Injected Conversion Trigger,i,Strong-Medium-Weak,LP,,,F22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,0,NOT_INVERTED,4,00000004,612,YES
,PC[1],no,517,,0,,612,00000001,IND_INJECTION_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Injected Conversion Trigger,i,Medium-Weak,,,,M7,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,33,NOT_INVERTED,1,00000001,612,NO
,PD[10],no,1435,,0,,612,00000010,IND_INJECTION_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Injected Conversion Trigger,i,Medium-Weak,,,,AE18,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,58,NOT_INVERTED,2,00000002,612,NO
,PE[10],no,1856,,0,,612,00000101,IND_INJECTION_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Injected Conversion Trigger,i,Strong-Medium-Weak,,,,G19,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,74,NOT_INVERTED,5,00000005,612,NO
,PF[2],no,2022,,0,,612,00000111,IND_INJECTION_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Injected Conversion Trigger,i,Strong-Medium-Weak,,SCP,,F9,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,82,NOT_INVERTED,7,00000007,612,NO
,PF[5],no,2183,,0,,612,00000110,IND_INJECTION_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Injected Conversion Trigger,i,Strong-Medium-Weak,,,,F10,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,85,NOT_INVERTED,6,00000006,612,YES
,PF[14],no,2431,,0,,612,00000011,IND_INJECTION_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Injected Conversion Trigger,i,Very Strong-Strong-Medium-Weak,LP,,,N25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,94,NOT_INVERTED,3,00000003,612,YES
,PH[12],no,2860,,0,,612,00001001,IND_INJECTION_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Injected Conversion Trigger,i,Strong-Medium-Weak,,,,G9,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,124,NOT_INVERTED,9,00000009,612,NO
,PH[13],no,2912,,0,,612,00001000,IND_INJECTION_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Injected Conversion Trigger,i,Strong-Medium-Weak,,SCP,,F8,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,125,NOT_INVERTED,8,00000008,612,NO
,PA[0],no,29,,0,,613,00000100,IND_START_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Normal Conversion Trigger,i,Strong-Medium-Weak,LP,,,F22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,0,NOT_INVERTED,4,00000004,613,YES
,PC[1],no,518,,0,,613,00000001,IND_START_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Normal Conversion Trigger,i,Medium-Weak,,,,M7,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,33,NOT_INVERTED,1,00000001,613,NO
,PD[10],no,1436,,0,,613,00000010,IND_START_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Normal Conversion Trigger,i,Medium-Weak,,,,AE18,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,58,NOT_INVERTED,2,00000002,613,NO
,PE[10],no,1857,,0,,613,00000101,IND_START_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Normal Conversion Trigger,i,Strong-Medium-Weak,,,,G19,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,74,NOT_INVERTED,5,00000005,613,NO
,PF[2],no,2023,,0,,613,00000111,IND_START_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Normal Conversion Trigger,i,Strong-Medium-Weak,,SCP,,F9,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,82,NOT_INVERTED,7,00000007,613,NO
,PF[5],no,2184,,0,,613,00000110,IND_START_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Normal Conversion Trigger,i,Strong-Medium-Weak,,,,F10,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,85,NOT_INVERTED,6,00000006,613,YES
,PF[14],no,2432,,0,,613,00000011,IND_START_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Normal Conversion Trigger,i,Very Strong-Strong-Medium-Weak,LP,,,N25,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,94,NOT_INVERTED,3,00000003,613,YES
,PH[12],no,2861,,0,,613,00001001,IND_START_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Normal Conversion Trigger,i,Strong-Medium-Weak,,,,G9,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,124,NOT_INVERTED,9,00000009,613,NO
,PH[13],no,2913,,0,,613,00001000,IND_START_TRG,ADC SAR 12b 2,ADC SAR 12b 2 Normal Conversion Trigger,i,Strong-Medium-Weak,,SCP,,F8,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,125,NOT_INVERTED,8,00000008,613,NO
,PG[6],yes,2536,,PG[6],,-,-,AN[24],ADC SAR 12b 3,ADC SAR 12b 3 Analog Channel 24,pi,,,,,AD7,VDD_HV_IO_ADC0,Hi-Z,ADC SAR 12b 3 Analog Channel 24,NTC_U,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,102,NOT_INVERTED,,,-,NO
,PG[5],yes,2531,,PG[5],,-,-,AN[25],ADC SAR 12b 3,ADC SAR 12b 3 Analog Channel 25,pi,,,,,AD6,VDD_HV_IO_ADC0,Hi-Z,ADC SAR 12b 3 Analog Channel 25,NTC_V,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,101,NOT_INVERTED,,,-,NO
,PI[5],yes,3014,,PI[5],,-,-,AN[26],ADC SAR 12b 3,ADC SAR 12b 3 Analog Channel 26,pi,,,,,AC7,VDD_HV_IO_ADC0,Hi-Z,ADC SAR 12b 3 Analog Channel 26,NTC_W,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,133,NOT_INVERTED,,,-,NO
,PI[4],yes,3010,,PI[4],,-,-,AN[27],ADC SAR 12b 3,ADC SAR 12b 3 Analog Channel 27,pi,,,,,AC6,VDD_HV_IO_ADC0,Hi-Z,ADC SAR 12b 3 Analog Channel 27,5VSENSE,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,132,NOT_INVERTED,,,-,NO
,PI[3],no,3006,,0,,-,-,AN[28],ADC SAR 12b 3,ADC SAR 12b 3 Analog Channel 28,pi,,,,,AB7,VDD_HV_IO_ADC0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,131,NOT_INVERTED,,,-,NO
,PI[2],no,3002,,0,,-,-,AN[29],ADC SAR 12b 3,ADC SAR 12b 3 Analog Channel 29,pi,,,,,AB6,VDD_HV_IO_ADC0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,130,NOT_INVERTED,,,-,NO
,PK[7],yes,3601,,PK[7],,-,-,AN[30],ADC SAR 12b 3,ADC SAR 12b 3 Analog Channel 30,pi,,,,,AA9,VDD_HV_IO_ADC0,Hi-Z,ADC SAR 12b 3 Analog Channel 30,REF2V5,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,167,NOT_INVERTED,,,-,NO
,PK[4],no,3592,,0,,-,-,AN[31],ADC SAR 12b 3,ADC SAR 12b 3 Analog Channel 31,pi,,,,,Y9,VDD_HV_IO_ADC0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,164,NOT_INVERTED,,,-,NO
,PG[4],yes,2526,,PG[4],,-,-,AN[90],ADC SAR 12b 3,ADC SAR 12b 3 Analog Channel 90,pi,,,,,V6,VDD_HV_IO_ADC0,Hi-Z,ADC SAR 12b 3 Analog Channel 90,NTC_SUMP,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,100,NOT_INVERTED,,,-,YES
,PG[3],yes,2518,,PG[3],,-,-,AN[91],ADC SAR 12b 3,ADC SAR 12b 3 Analog Channel 91,pi,,,,,V7,VDD_HV_IO_ADC0,Hi-Z,ADC SAR 12b 3 Analog Channel 91,TEMP_B0,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,99,NOT_INVERTED,,,-,NO
,PA[0],no,30,,0,,614,00000100,IND_INJECTION_TRG,ADC SAR 12b 3,ADC SAR 12b 3 Injected Conversion Trigger,i,Strong-Medium-Weak,LP,,,F22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,0,NOT_INVERTED,4,00000004,614,YES
,PC[1],no,519,,0,,614,00000001,IND_INJECTION_TRG,ADC SAR 12b 3,ADC SAR 12b 3 Injected Conversion Trigger,i,Medium-Weak,,,,M7,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,33,NOT_INVERTED,1,00000001,614,NO
,PD[10],no,1437,,0,,614,00000010,IND_INJECTION_TRG,ADC SAR 12b 3,ADC SAR 12b 3 Injected Conversion Trigger,i,Medium-Weak,,,,AE18,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,58,NOT_INVERTED,2,00000002,614,NO
,PE[10],no,1858,,0,,614,00000101,IND_INJECTION_TRG,ADC SAR 12b 3,ADC SAR 12b 3 Injected Conversion Trigger,i,Strong-Medium-Weak,,,,G19,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,74,NOT_INVERTED,5,00000005,614,NO
,PF[2],no,2024,,0,,614,00000111,IND_INJECTION_TRG,ADC SAR 12b 3,ADC SAR 12b 3 Injected Conversion Trigger,i,Strong-Medium-Weak,,SCP,,F9,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,0,00000400,82,NOT_INVERTED,7,00000007,614,NO
